,artist_name,artist_id,followers,popularity,genres
8642,Mo Sella,5wi25bKkqUJtbg9Jc5pgwi,218,24,[]
8643,Cruz Cafuné,0jeYkqwckGJoHQhhXwgzk3,128512,66,"['rap espanol', 'trap espanol']"
8644,Anfa Rose,6QyD04sHvKf1AjxkXrNRk1,45867,53,"['trap soul', 'underground hip hop']"
8645,NAWAS,58l4CfKVxJcp2tYu7Ux2up,2429,37,[]
8646,Kristian Florea,5VKzNqfkGn5prtoPHeKdgy,320,36,[]
8647,GULEED,1Mw40k757jZuiL0NIJpdO5,7065,53,"['swedish hip hop', 'swedish trap', 'swedish trap pop']"
8648,K.K.,3PQxqn5ALBERvhCNx8JSPw,126,27,[]
8649,Ish Akanour,69JgwhIi9mUCrs93Vgkxv2,272,24,['indie hip hop']
8650,Aortah,3vPJ9allA9GGlYchjP1tLa,277,27,[]
8651,EZOW,1N5zqw72Cj2hnUD3MbZ6Cr,4340,20,[]
8652,Faydee,5v7efr4mqt3RQxkT0Mmh5g,114362,62,['romanian pop']
8653,Valderrama,2m8c8TM1QsEXPh87TnFmE7,1567,37,[]
8654,Juvahn,67s6k0Ijuf0QDaotMJLxrQ,379,41,[]
8655,Zeina,2saNOYtb2v8aXMmezcwAiI,5956,41,['canadian contemporary r&b']
8656,Tiiwtiiw,6OcVa1v58BotEENN2biu1M,205687,56,"['moroccan pop', 'rai', 'rif']"
8657,Lacrim,7DUTsWY3RBd64vh8UtgtYA,1458218,71,"['arabic hip hop', 'francoton', 'french hip hop', 'pop urbaine', 'rap algerien']"
8658,Anees,2HPqVfdPh9JkBSlFG5hK6h,2338,29,[]
8659,Thanks Joey,4fOizZJsCaT3RYpqNdeGKk,1094,34,['syrian pop']
8660,El Bles,13jGZidP6rRBpqAQUTZLhL,366,27,[]
8661,J Rythm,0N3ASLPJ1rTh91tn7YJwNm,813,26,[]
8662,BASE,3BLMGeDCKEvxuiuEUag9xf,399,43,[]
8663,Roc$tedy,7zagfcUcjDuE4pEJ4LCui7,313,25,[]
8664,YAS,62yJAMA6CSwcNTcdsnK9P6,71,33,[]
8665,Azira,3uUYaYT9wbZFNL0iMv5LIP,410,39,[]
8666,Hoosh,451QYarjabz09nL2SSufeV,883,33,[]
8667,Mishaal,2NM1t8dMvgeu9Lfl06574g,22126,55,"['lo-fi beats', 'lo-fi chill', 'sad rap']"
8668,Moody Kablawi,38p1AlAg2maZZSDD3y4dFE,141,11,"['middle east hip hop', 'palestinian pop']"
8669,Vinny Lunar,5YAXq0GaTLYLFLoopB5LOQ,244,11,[]
8670,Young Moe,2n5heo4vW6jWfCh94dNSXg,3801,38,[]
8671,Xcep,0eLoiWLwWeaHGNkYke5G1k,5668,32,['rap maroc']
8672,Meryem Aboulouafa,5h7TI4XI3fjCiG5MHJMyO0,3057,40,['arab alternative']
8673,Malak,4AHCWDFIBwCcLxSMtNwzZp,112,12,[]
8674,michele.,06cz9o8Zxx5MouEzIY8uly,184,19,[]
8675,Adam Nabeel,1Kfnrd9yf69MJpGLEsk7ZC,315,20,['gulf hip hop']
8676,Zii,3iO6JRHgp14ESXysByB3yl,153,32,[]
8677,Narcy,0dkcQCK8GjDBCGrjlUJhlg,8798,40,"['arabic hip hop', 'conscious hip hop', 'gulf hip hop', 'iraqi pop', 'middle east hip hop']"
8678,A'Y,6TuBlW4LOyXzvg0DdtDRaj,34,19,[]
8679,Yasmeen,5tNaX5sMEp8f7kzBcGHacw,1775,36,[]
8680,Layla Kardan,6anm3koLvedUfsUdmb0uAL,343,18,[]
8681,Hamid Shekari,40EnX0NDgiCE6PrEPSQRXE,30,17,[]
8682,Jarami,1iwseab2dozTUHoF5taAdf,12786,50,['scandipop']
8683,Wafia,0FL2d6iFFNAV3yBUbXjZ1U,80136,65,"['australian hip hop', 'australian indie', 'australian pop']"
8684,Lyna Mahyem,0Yj3N31EWXHc6e3eDyJPLP,224380,58,"['francoton', 'pop urbaine']"
8685,Jels Quiah,6Q8X4vg1LlOWCVzsHufxjQ,144,34,[]
8686,Ice Prince,1sSt1DqqqFLkPwfrqafVyn,35321,52,"['afro dancehall', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']"
8687,Molham,0QQoEM8PaO0N5y1frRGKom,819,28,[]
8688,Rayan,03hITrVrWOExtoyrcHWi2K,47,17,[]
8689,Clara Mae,6RHKEd9dpzQ4c09x8Zdaxu,131680,68,"['dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'social media pop', 'swedish pop']"
8690,Tommy Jayden,5hxh3f4XzpuLtWvthJlIfI,3780,43,['dutch edm']
8691,Zach Matari,4HpDofv5tUMQrHzYX452rK,2102,30,['teen pop']
8692,Appleby,4Y2i9jhU3jW0PVsvTLIbWX,6579,50,['alternative r&b']
8693,Elias Abid,7xcwMpWk8Rdtf4rqof1pFg,820,30,[]
8694,Malak,6YH2dyVtlgxfdQEkIYL6uf,240,18,[]
8695,RITA,48L4weFzEzATqrbTKZHSS0,226,21,[]
8696,Sammy Shiblaq,7edxEDtHLLCarGwzp5lpIG,1324,31,['middle east hip hop']
8697,Hadi,6IoMp72EAMD3JogASNYTLa,411,20,[]
8698,Djouher,75opyvDai90a20RL9VSa7D,1293,35,[]
8699,Dylan Longworth,41G8BJILf7hhwCit2mViIH,364,29,[]
8700,Niko Is,7Ci28o541njEn2byuNfjfs,5795,34,['florida rap']
8701,Amber Woods,5AoyuDTDmfe8Gz3n5y6Y40,182,28,[]
8702,Bahjat,4IdNUGAtqlYjfXNx4ktplO,7531,45,[]
8703,MB,2v1aABncTZrtkXA84ZqtyU,14659,50,"['hip hop quebecois', 'rap montrealais']"
8704,Souldia,6ekcMUMZoiX2HBbQGZgNh1,37512,58,['hip hop quebecois']
8705,Heuss L'enfoiré,3YwqjMyrRfuixi2pbgTGCE,880972,75,"['french hip hop', 'pop urbaine']"
8706,Mifa Rosa,4rm1KaFncgrjKdG1kmr0ot,11,24,[]
8707,Rhita Nattah,5JLjlEpNZTK5CTJdvpKZVr,995,27,[]
8708,Josylvio,1wFoE1RwBMWoWkXcFrCgsx,473364,73,['dutch hip hop']
8709,Ashafar,438nTuoZFCZCyBl33jE9dU,108428,69,['dutch hip hop']
8710,Moeman,0wCD0zZxxhHU91kYZolMnu,6646,51,['dutch hip hop']
8711,KA,7DpYMZzVNrjqw1geHziUEd,11751,57,['dutch hip hop']
8712,Anthony Keyrouz,0y4czH6DnvpftiSoy7V3HY,9609,63,['arab electronic']
8713,Naila,7vwmGnGMM1UsrIz3vEfNz0,1326,49,[]
8714,Angel,6RIJu05yhEIYskbVgxmk3R,56226,53,['afroswing']
8715,Ard Adz,0ymTsFDelrwNrlxUnvU7bu,76875,55,"['arabic hip hop', 'grime', 'uk drill', 'uk hip hop']"
8716,Ay Em,1IiTy72Esd2mIfGuvsvdQB,39352,56,"['london rap', 'uk hip hop']"
8717,sobhhï,0nRWv1xU9ooWFExNxKTKef,18461,46,"['gulf hip hop', 'trap soul']"
8718,Ayoub Maach,6lNP6HiSpWcr1NpO3MLcXj,2521,45,['dutch idol pop']
8719,Kes,0Jpy0hJUdjwDxtqeNQ5c2h,110,27,[]
8720,Ali B,5quv5QEyL2XAloebaau69m,191830,61,"['dutch hip hop', 'dutch pop', 'dutch rock']"
8721,Amira Jazeera,336Q7pyfl5Ht2eaqhfQ6T6,266,13,[]
8722,Eylie,2LEuHMar2nVA7ohZ3oE8cj,891,40,[]
8723,Kaya Giray,35REohk9jOvZS11OhYJ6aD,56252,51,"['turkish pop', 'turkish trap pop']"
8724,VAN,6awrCroyD97KIRrAP7wFbh,530,30,[]
8725,Dub Afrika,3Ygncis5SCdY1uk31LZam6,1800,32,['rap maroc']
8726,Ilyass,6NEsKERwj4MfJaYMESJpV0,13,27,[]
8727,Adonis,6LfzZtIFWlA5YdsVrAu8Xv,7241,37,"['arab alternative', 'lebanese indie']"
8728,Aziz Maraka,2qi698G7BphxwdPUbQgZMU,73435,39,"['arab alternative', 'arab folk', 'jordanian pop']"
8729,Kahareb,4aTviAzgeJt2fOMZF1FXnB,181,10,[]
8730,Elsayed Agamy,0yp1fxlkZqiO7XZFVv81Mh,559,24,"['egyptian alternative', 'egyptian hip hop']"
8731,Mahmoud El Esseily,7MGFOSQK8O3im8YslR3DLB,377676,46,"['arab pop', 'egyptian pop']"
8732,Akher Zapheer,0x8vbV32RlTpfxsERAwena,32178,30,"['arab alternative', 'jordanian pop']"
8733,Sammany,4NyCG4OTfplfwyO65U7gY7,250,16,[]
8734,Bu Kolthoum,58UPSgCUefEHXrtQkPd64B,24567,44,"['arab alternative', 'arabic hip hop', 'middle east hip hop', 'syrian pop']"
8735,Faraj Suleiman,081FrpTgjmgvEy78DZOcpu,3620,30,"['arab alternative', 'arabic jazz']"
8736,Nadya Shanab,39r6NocxQNDYp61PA3O4av,56,7,[]
8737,DaMoJaNad,1LTJFwU5wuzqgYWzvkqBix,1451,40,"['arab electronic', 'middle east hip hop']"
8738,Ghaliaa,3FVonQ6pTMMbqYb0Rf7WE8,1374,25,['arab alternative']
8739,Greene,7norhmQpuF5nzuI4buXWyR,25,6,[]
8740,Al-Bara'em,48XfzIDlJVx0MrJtjaUskw,418,21,[]
8741,Ahmed Ben Ali,6Gej8kFQeKbjY7dS9HXu1w,1020,30,[]
8742,Zeid Hamdan,70z9FptZNtsoQ8OeB3p9ks,4693,32,"['arab alternative', 'lebanese indie']"
8743,Muhammad Abdallah,41yAxYcOzE3XvDvTWyD2eg,69,13,[]
8744,Tanjaret Daghet,1I8UKAHejNxA0icktSmnTT,318,14,[]
8745,Zeyada,2UJIKiHl019qoazIKbax7D,461,12,[]
8746,Yousef Kekhia,7EhcVdfydM4Hdfv5usdCRw,1720,28,"['arab alternative', 'syrian pop']"
8747,Lina Makoul,5jWJzXicyDE4CwlOR3omk7,1330,34,[]
8748,El Morabba3,4yTcSEYSpMUQ5t5XFd0uPU,45692,33,"['arab alternative', 'jordanian pop']"
8749,Roxs9,6Rk3PNEqDTshVlJ5D3U5Ru,135,13,[]
8750,Youss,102uYDhOmslO14gBBTpOz8,683,20,[]
8751,YASSINE JARRAM,1woiq85hsyckKHOHlzfySb,835,25,[]
8752,Khansa,3gLv5VLsdgf15e1mwbIct5,1226,19,['lebanese indie']
8753,Xena Elshazlii,4EqHdN0Y8lPbl6UVVrFBG2,451,23,[]
8754,Fady Haroun,1D2jk1MgsTms2iiJgNRXdV,156,24,['arab trap']
8755,Charly,6ljbbOO0LfkupJUnY9Re49,10,9,[]
8756,Amal Murkus,35Or8bOOKNt9UJKHcySKdP,1076,25,['palestinian pop']
8757,Yousr Hamed,0SCPYFmL7fPMV2u7r1TcKW,5,15,[]
8758,Massar Egbari,1RJ4fUIqNW9jyKFMtRZOD4,119667,39,"['arab alternative', 'egyptian alternative', 'egyptian pop']"
8759,Asmaa Abo El Yazid,3yJkKgJ67DldbUljPLAgBZ,48,26,[]
8760,Marwan Asad,2jZT4WDMD1NDfTOzMQcoqA,85,11,[]
8761,TootArd,7nSWA1659h0Vb1EyjJdSFV,15143,35,"['arab alternative', 'arab groove', 'palestinian pop', 'syrian pop']"
8762,Sofiane Saidi,6VnkIRZde53ai5TtkMulr4,2313,31,['arab groove']
8763,Mazalda,6fgsw3gj0Vjot31cOasaLY,251,16,[]
8764,Jadal,27OeswwNYFziNtyGMIHR0f,47212,36,"['arab alternative', 'jordanian pop']"
8765,Aghane Servicet,69QZoxmTSMvFHdMobO9zYu,138,9,['arab alternative']
8766,Maryam Saleh,3M3dqhDqNK2DsZPIbopgUA,35709,33,"['arab alternative', 'egyptian alternative']"
8767,TaeminTekken,1m3lS4PkpYY3ZE7IE0FFGq,25,7,[]
8768,The Synaptik,3fyyPt5BZ20BkmqVcQV6wS,18111,42,"['jordanian pop', 'middle east hip hop', 'palestinian pop']"
8769,Maysa Daw,3oCd1GdkMu8peoq2r9ceI6,2942,29,['arab alternative']
8770,Soukaina Fahsi,39DD8OzHyAs32eKK9GLQDp,1683,23,[]
8771,Ghazall,52ithxL8nGscRP6ocUO1SG,5174,23,"['arab alternative', 'palestinian pop']"
8772,Muqata'a,6IuLKDlw1ocgiIId0Guhgl,1481,18,['middle east hip hop']
8773,Mehdi Haddab,76P9WX8WzDtEjPoylsVldl,102,9,[]
8774,Walaa Sbait,12mdV17fW5qB4AlcCEfQnV,16,8,[]
8775,Ayoub Hattab,718mVE4zMicra6iqqKY5h3,56,6,[]
8776,Taim Saleh,2jjEtWySkQNPU7K9Luu3q2,71,20,[]
8777,Hamsa Mounif,7iNChMreJjoaq0ur56xtmX,6,4,[]
8778,Aziza Brahim,0ydDa6afIYote2AtmgSycS,9761,35,"['arab alternative', 'western saharan folk']"
8779,Amel Zen,4sbx11FEm2X0rXIdrUKm9k,818,20,[]
8780,Luay Hijazeen,2a1uAKszGY1wTHnbT0Y9Y8,60,9,[]
8781,George Wassouf,7Ddov9nbJDbpgzvBVb7cU1,620803,48,"['arab pop', 'syrian pop']"
8782,Mais Harb,4QanuerHBNrfWoC9x0ojk5,399,23,"['arabic jazz', 'syrian pop']"
8783,Wael Kfoury,09A6IffSw0t8L8sfuOCVws,384353,52,"['arab pop', 'belly dance', 'lebanese pop']"
8784,Malek El Yaman,10bHG6pbiXXIT63inPNyCI,125,18,[]
8785,Carole Aoun,5eo1Obe1OnCuklPbWBIMMM,45,18,[]
8786,Nassif Zeytoun,2ieBl5s08uHBwM8sUPvg65,450325,55,"['arab pop', 'dabke', 'syrian pop']"
8787,Melhem Barakat,5fv3EVYW9U0DYDaAInC4fS,73263,37,"['classic arab pop', 'lebanese pop']"
8788,Warda,3myefQO8upDe4aNxjTFddr,137973,40,"['arab pop', 'belly dance', 'classic arab pop']"
8789,Nour Mehanna,5AILvx0r074KUi1FDzRsoF,3799,30,"['arab pop', 'syrian pop']"
8790,Sabah,1sA9ybX80IVJ00sdbm5kB9,98185,36,"['classic arab pop', 'lebanese pop', 'rif']"
8791,Adam,2VXNaPH6tQXdoLbU3PrRVz,11865,31,['lebanese pop']
8792,Wadie Essafi,1Y1kbL4LA0JzApNPox6TrH,1660,19,[]
8793,Mayada El Hennawy,4KEnL3MuGqQHnaIKdZ1pYz,137268,34,"['arab pop', 'classic arab pop', 'syrian pop']"
8794,Sabah Fakhri,2rm6vleqjlsZRsxQm3umpg,95224,36,"['arab folk', 'classic arab pop', 'syrian pop']"
8795,Abeer Nehme,22VZmipYTMSoNzvBaWkVwF,7596,33,['assyrian pop']
8796,Yara,46FJPTBdnCK0GMd76nil6e,124970,46,"['arab pop', 'lebanese pop']"
8797,Wadih Mrad,3pQqjrraV2G4bFczsJjMT2,7196,27,"['arab pop', 'syrian pop']"
8798,Rida,4gFBOamawQw6q77VBOeaQb,28,27,[]
8799,Latifa,1PuTOfIYIEdoxKNnXJAPZe,131426,32,"['arab pop', 'egyptian pop']"
8800,Nancy Ajram,0LnHdW6HMPoOlNdhG3DHjE,918889,61,"['afghan pop', 'arab pop', 'belly dance', 'lebanese pop']"
8801,Shaimaa ElShayeb,2hEKer00BCTbnluLPC0Mbr,2138,27,['egyptian pop']
8802,Toni Haddad,7gt64IxYh3W4hkqffJ1qAa,13,7,[]
8803,Shadia,5Yoha5TJ90eyPB9xWadI06,46250,28,['classic arab pop']
8804,Fadel Chaker,1LljnS3oumQ36wdBhkPKrs,511083,53,"['arab pop', 'lebanese pop']"
8805,Abdel Halim Hafez,6IW026WCYU8L1WF79dfwss,379960,45,"['arab folk', 'classic arab pop']"
8806,Tarabband,7HMpq7BBo9dLKr1z961pRA,7885,19,"['arab alternative', 'jordanian pop']"
8807,Ahmad Abdar,3Zdzznb63NbHmP6Iowy22x,25,13,[]
8808,Zekra,7nlEIiYTOqregHVLnu6cL3,28332,22,['arab pop']
8809,Mohammad Assaf,0IjIdnhlsKfAfOl5ph5TsE,92461,49,"['arab pop', 'dabke', 'khaliji', 'palestinian pop']"
8810,Toni Qattan,1IJJoAyxznu3orwXhlt3XO,28058,37,"['arab pop', 'jordanian pop', 'palestinian pop']"
8811,Nader Al Atat,07nrRL2MtV5V54nMscozei,15841,33,"['dabke', 'lebanese pop']"
8812,Roro Harb,6elTvTRNhLBk1crtgxGGhb,9971,34,['dabke']
8813,Jad Khalife,7J5LIUcIfUaLrFHUgCl4tL,1362,25,[]
8814,Dj Zeki,5LSY8D8Jd054ANMXJF8512,446,23,[]
8815,Dana Halabi,0RolaL9Dqjs9iMMLflD1ts,242,16,[]
8816,Bahaa Al Yousef,2qo56TynSaii7v9WFkHtiZ,3040,21,['syrian pop']
8817,Wissam Al Rached,5oFRthuA92B8mtcg1sCjS7,4,12,[]
8818,Omar Souleyman,11dMqVZY4PHgVL80tejvHK,56449,42,"['arab pop', 'dabke', 'syrian pop']"
8819,Lowkey,2ps77LMRMUCMl5N6uRWOTH,13,16,[]
8820,Shafeq Kabaha,7kCbfAb3BGS9B5IOlJgEjL,3419,24,[]
8821,Mohamad Iskandar,1Szp0cnLcoq8ombQRztd1i,14795,34,"['arab pop', 'lebanese pop']"
8822,Saria Al Sawas,3FxDJmY1Dj5bgaGunLoyaZ,37120,34,"['arab pop', 'dabke', 'syrian pop']"
8823,Naji Osta,4bgldXaGu7WvZpkW1NfyBp,30144,33,"['arab pop', 'dabke', 'lebanese pop']"
8824,Wadih El Seikh,4iPulKCQz9xAVWVAtuoGFL,9690,21,['dabke']
8825,Hussein Al Deek,1QxkWzg3QsYJv6xMXSuVMs,88589,46,"['arab pop', 'dabke', 'syrian pop']"
8826,Anas Kareem,03IOvKWtAnWAOVf5864dUS,72192,38,"['arab pop', 'dabke', 'lebanese pop', 'syrian pop']"
8827,Melhem Zein,3pCdpK2DVRSs77L9RtxFy0,180673,48,"['arab pop', 'dabke', 'khaliji', 'lebanese pop']"
8828,Moody Nassar,74Z4BKSCnJD4JtgSCegCKQ,3025,19,['dabke']
8829,Wafeek Habib,4t6ICYfqVNMn1B168kdzrY,36391,37,"['arab pop', 'dabke', 'jordanian pop', 'syrian pop']"
8830,Tamim Asadi,3ESHX6bPM5q2x8McjsZEMG,10,14,[]
8831,Jad Ezzedine,76Bde0ICsFrWu9Bzv2atL3,275,20,['dabke']
8832,Ali El Deek,33qFtGCQ4HLTagGMaAOn5N,25639,29,"['arab pop', 'dabke', 'syrian pop']"
8833,Dominique Hourani,0P3K3MbSflUxiPFmhxj2HD,5457,29,"['lebanese pop', 'mahraganat']"
8834,Hazem Al Sadeer,0RvHbOVS3Cs26h9oQvORrQ,21147,43,['dabke']
8835,Majd Moussaly,2qE29yka4xvCI58mYGLEDG,61,18,['dabke']
8836,Hani Mitwasi,5m8fc8h0xd4QfpJzcPI9NK,4139,26,['jordanian pop']
8837,Merhi Serhan,1plKSh9bv4wNad4n5GkoJE,485,17,['dabke']
8838,Joseph Attieh,5DPb3SKW8QZFwkRlmt7Gvo,142110,49,"['arab pop', 'dabke', 'lebanese pop']"
8839,Najwa Karam,5Nmm8A6gr93sRxz1SckQj1,403454,45,"['arab pop', 'belly dance', 'dabke', 'lebanese pop']"
8840,Hussam Janeed,7jQwxux9RdgTM4Rasky1s2,11821,28,['dabke']
8841,Sharhabil Ahmed,0caFqNO2pJ97tE5CAqXNRq,2199,30,"['arab groove', 'nubian traditional', 'sudanese pop']"
8842,Disco Misr,1HIaYLpcp8yyYRSQFP7vIi,168,11,[]
8843,Sherine Abdo,4iDYjt667N6FZQVkT4WSZf,2,8,[]
8844,Dorid Laham,6xklVu4FHzqP5pIRZZs1cz,3,2,[]
8845,Hany Shnoda Ferqet Masr,1qeimvAZjU4Y8Rvlz31kSV,626,20,[]
8846,Al Massrieen,7t3VJCyz87PJLqHM3mOt3I,4902,35,['arab groove']
8847,Issam Hajali,1Bt7Z61Wj1ixbeJEBKwod6,1641,27,[]
8848,Hamid Al Shaeri,7u1V0Ucu5ggW1VaXwh8KeT,17212,41,"['arab groove', 'arab pop', 'belly dance']"
8849,Mohammed Wardi,313bd0jXbLkPKmko793BuU,778,14,"['nubian traditional', 'sudanese pop']"
8850,The Atlas Collective,6DVLH4ACLSLSli9MU5i828,916,29,[]
8851,The Scorpios,6SQ6LAhoDVSzikPklHfbTe,1380,22,['arab groove']
8852,Freh Kodja,5AQB5zVjgRwrYlFPLrf6UH,135,16,['arab groove']
8853,Abdou El Omari,5iZSqKOvQaypi3Jk55JHkv,1701,19,['arab groove']
8854,Elias Rahbani and His Orchestra,61GwuFGBjJmXtIwNlvYqLo,451,20,['arab groove']
8855,Hisham Abbas,6OQ7sfN0G1E2pZMhYW9wjG,172779,43,"['arab pop', 'belly dance', 'classic arab pop', 'egyptian pop']"
8856,Alia,32nKVL3eCi3Fjsj3ldUwPb,80,10,['deep german punk']
8857,Bandaly Family,7h3d4KdEKQT10dEBiSGQxS,132,5,['arab groove']
8858,Mallek Mohamed,2wF5QoyZWf6qbi3C0vbor4,274,19,['arab groove']
8859,Attarazat Addahabia,39LnlW8CBTtMww7Lm9z44x,832,25,['arab groove']
8860,Faradjallah,0ygAogdZN5rhDT3K0KXYFD,102,25,[]
8861,Abu Obaida Hassan,3opqEDktF05rXFAnoFAzFj,837,15,"['arab groove', 'nubian traditional', 'sudanese pop']"
8862,The Scorpions,0nV4gg0Bp7hJOYCFFMVNzb,2215,26,"['arab groove', 'sudanese pop']"
8863,Saif Abu Bakr,6gA3mg8N7XGRwY1WwKcm8D,327,26,['arab groove']
8864,Ziad Rahbani,56F07EgoDt7uxzQUb6HZnT,58067,39,"['arab folk', 'arab groove', 'arab pop', 'arabic jazz', 'classic arab pop', 'lebanese pop']"
8865,Bandaly Family,0pl2pScrXq9IAKfh81Sb57,48,10,[]
8866,Joseph Salame,25iUqZaI4uuuHzHPbWta1C,7,6,['arab groove']
8867,TawfiqTawfiq,7v8tEiy76HuAralVZZlZeH,6,4,['arab groove']
8868,Ahmed Fakroun,0yq7sI87s5V3Z461Npd652,5387,35,['arab groove']
8869,Kamal Keila,3hvpB2JNbOGd2NTjdaDMGl,1840,26,"['arab groove', 'nubian traditional', 'sudanese pop']"
8870,Ihsan Al Munzer,1tWWAIfn3YM1b952Uk0kCh,794,13,['arab groove']
8871,Elias Rahbani,2DDCp0fnUwgy0cYI99GEyS,5530,33,['arab groove']
8872,Ali Hassan Kuban,4dVQ9H8M0hxoRqAsnCGnMm,2630,20,['nubian traditional']
8873,aJan,70F0gnTzCFcxOVgbibWTxr,47,9,[]
8874,Mohamed Mounir,6hPNpOLunxxpXVwi696pYl,285698,46,"['arab pop', 'classic arab pop', 'egyptian pop']"
8875,Fadoul,2SCAwDNVflhhFVo1s01Xc9,4193,30,['arab groove']
8876,Ezzat Abou Ouf,0lvabIrkWBP2bzYkdIARWN,162,13,['arab groove']
8877,Raül Refree,5TPIp7TiaJOVn2sZ4s4JDy,1708,41,['euskal musica']
8878,Fermin Muguruza,3fJaSjkcJrLV5JYot02ckk,20487,37,"['euskal rock', 'latin alternative', 'musica aragonesa', 'spanish punk']"
8879,Joan Gariga,49s6tMcv1JKs76x9PiXxoU,0,13,[]
8880,Madjid Fahem,4r2IfAxqQFZ3NFOa44wA4w,93,14,[]
8881,Yacine Belahcene,231j8owyOr4h1PNelSs9MD,65,15,[]
8882,Mobydick,1GJFMvl7YNCHPCFbIJfoXz,29824,38,['rap maroc']
8883,Hamid El Gnawi,4xLi9gEjLRTw3MdQYwrfYG,1833,18,['gnawa']
8884,Esther Eden,51mIT66wqhRNMHACFzatPI,1280,18,['uae indie']
8885,Karrouhat,1ca8evgff0ji6y6E1PmO6G,131,9,[]
8886,Almukhtar,7ekEnaplxNFP0jh9hiyeM8,231,30,['middle east hip hop']
8887,Jimmy Oihid,1NCgkTTXC4rzdoh5xZPhAn,498,21,[]
8888,Abranis,4vsPrCZRTr09LnO8S96xQ4,3234,21,['kabyle']
8889,Dub Inc.,0fSuChlRe8ZYtVFYDoG87U,225052,59,['french reggae']
8890,Ahmed Soultan,5kLIWnrvYVb3vpWRg825xC,19435,35,"['moroccan pop', 'rai']"
8891,EQuBE,1vKZWmYdp9BQAbtrX9ORuu,831,27,['jordanian pop']
8892,Jowan Safadi,58rk7WZCefjnDiaA15RzEs,3691,19,"['arab alternative', 'palestinian pop']"
8893,Freeklane,5ZZqa1TXhFFGgFHuiXlsUg,13702,23,['gnawa']
8894,The Wailers,0jHCJWgwdcqysvbKWjXSI6,4408,42,[]
8895,Slow Moe,5ws4gBwkGLUzjVxhvw4Kwd,2487,24,['gulf hip hop']
8896,Hawa Dafi,4TzzRCeUfXiorux2lCyjwb,4049,0,"['arab alternative', 'palestinian pop']"
8897,Busher Abu Saleh,73SnvMACJeQnyLPTtEgIxX,30,0,[]
8898,Sharmoofers,0qZ24TkLCHoE3ajCzGItJ1,220761,42,"['arab alternative', 'egyptian alternative', 'egyptian pop']"
8899,Mohamed Lamouri,2g3b73HYmDbTsmnHIyGOtA,1744,26,['arab alternative']
8900,Groupe Mostla,3TdZUvJSFzPHak9aoZm0OQ,127,26,[]
8901,Akli D,4EOTURWj9mOPtfyjvSIvTG,9041,17,"['kabyle', 'rai']"
8902,Najwa Farouk,0nGyyjulhM4IB5kNqyKvGq,30208,42,[]
8903,Meen,5n1aTk6a8DcuUKUXbmrUm6,13705,22,"['arab alternative', 'lebanese indie']"
8904,Lotfi Double Kanon,6KqFUv5Sy8G5GJBfMJ1BQ4,10392,29,"['arabic hip hop', 'rai', 'rap algerien']"
8905,King Abid,4HrUvp3jnQVrTPm2Cx6r1b,505,10,[]
8906,Babylone,4sP2g2ixZhad5ZlxPirn8i,37773,47,['rif']
8907,Dub Caravan,7BhIlI9vRbaE1i1bYm81ZF,251,11,['jordanian pop']
8908,Kafon,1g7CL458gLNv8UY3W2IFBw,57264,37,"['rap tunisien', 'tunisian pop']"
8909,Souad Massi,0oXFsuB6XBuDTsXJgplR7k,82837,48,"['afropop', 'arab alternative', 'arab folk', 'classic arab pop', 'world']"
8910,Haydar Hamdi,20ZV4HCxM3dBlKTWIhZglN,2657,16,['tunisian pop']
8911,Tchotcho,3UG63kf0QuUZSTK15rJtkb,8,12,[]
8912,Neshez,0QvqvkYDw8YXk6A6HBODpq,153,7,['classic tunisian pop']
8913,Jamloun,1frFDCoeQDBLGVbVYfP10g,0,7,[]
8914,Loui$ XIV,4GopqQBVl1DWvqKRZe28Rq,21,0,[]
8915,Stephane Husar,4m6Gg5tLbuoiMNnEFOgtcK,370,15,"['guidance', 'language']"
8916,Qaïs Saadi,6IDvorIo7wSVdLDIUUvQMR,23,9,[]
8917,Elos Byuri,2c0W9HOZvZnTALZrBhcuj6,103,8,['middle east hip hop']
8918,Zeid and the Wings,262WKWZkp6ZpLUyxOVyPZi,4646,14,"['arab alternative', 'lebanese indie']"
8919,Walla'at,1s4nBceqZ8lEO9BaL5YZGe,753,23,['palestinian pop']
8920,The Spy From Cairo,36C73GYwgP8rqwCjUyswoS,14188,39,['world fusion']
8921,Gnawa Diffusion,4s0srRj9YXjM8J0TK2QVzP,43314,34,"['gnawa', 'rai']"
8922,Atef Malhas,6gm05jmgIx3YvLtzl1GDas,163,9,[]
8923,Moslem,4Cmzjffz7uLaESQIWIs9G5,3366,33,[]
8924,Felo,4JhWEqWfwTQywn7lKkNWt5,2890,38,[]
8925,Ahmed Saad,5D2ui1KD49TfyCDb35zf5V,156598,42,"['arab pop', 'egyptian pop', 'shaabi']"
8926,Hamza El Sagher,4KOKaMBblRBFSvw367yNDo,2352,16,['shaabi']
8927,Hamada El-lethi,0GzJ7n4SaW9ulJzpBGJbJy,5843,10,"['mahraganat', 'shaabi']"
8928,Tarek El Sheikh,6dUaKkMGw5Ov1gaokc7YBN,10352,21,['shaabi']
8929,Hakim,1xCRJ0XrcQKEkjk50ILWbt,67714,48,"['arab pop', 'egyptian pop', 'shaabi']"
